Sample ID,Product Name,Product Type,Analysis Profile,Date/Time of Analysis,Instrument Serial Number,Outlier,Lab,Predicted Dry matter %,Predicted Protein As is %,Predicted ICP As is %,Predicted ADF As is %,Predicted NDF As is %,Predicted Fat As is %,Predicted Ash As is %,Predicted Lignin As is %,Predicted NDFICP As is %,Predicted Insoluble impurities As is %,Predicted Sugar As is %,Predicted 24dNDFr As is %,Predicted 30dNDFr As is %,Predicted 48dNDFr As is %,Predicted Calcium As is %,Predicted Chlorine As is %,Predicted Potassium As is %,Predicted Magnesium As is %,Predicted Phosphorus As is %,Predicted Sulfur As is %,Predicted DM As is %,Predicted GAL As is %,Predicted GLC As is %,Predicted IVTD As is %,Predicted KL As is %,Predicted MAN As is %,Predicted RHA As is %,Predicted UA As is %,Predicted XYL As is %,Bias Dry matter %,Slope Dry matter %,Bias Protein As is %,Slope Protein As is %,Bias ICP As is %,Slope ICP As is %,Bias ADF As is %,Slope ADF As is %,Bias NDF As is %,Slope NDF As is %,Bias Fat As is %,Slope Fat As is %,Bias Ash As is %,Slope Ash As is %,Bias Lignin As is %,Slope Lignin As is %,Bias NDFICP As is %,Slope NDFICP As is %,Bias Insoluble impurities As is %,Slope Insoluble impurities As is %,Bias Sugar As is %,Slope Sugar As is %,Bias 24dNDFr As is %,Slope 24dNDFr As is %,Bias 30dNDFr As is %,Slope 30dNDFr As is %,Bias 48dNDFr As is %,Slope 48dNDFr As is %,Bias Calcium As is %,Slope Calcium As is %,Bias Chlorine As is %,Slope Chlorine As is %,Bias Potassium As is %,Slope Potassium As is %,Bias Magnesium As is %,Slope Magnesium As is %,Bias Phosphorus As is %,Slope Phosphorus As is %,Bias Sulfur As is %,Slope Sulfur As is %,Bias DM As is %,Slope DM As is %,Bias GAL As is %,Slope GAL As is %,Bias GLC As is %,Slope GLC As is %,Bias IVTD As is %,Slope IVTD As is %,Bias KL As is %,Slope KL As is %,Bias MAN As is %,Slope MAN As is %,Bias RHA As is %,Slope RHA As is %,Bias UA As is %,Slope UA As is %,Bias XYL As is %,Slope XYL As is %,Calib File Name Dry matter %,Subcal Dry matter %,Calib File Name Protein As is %,Subcal Protein As is %,Calib File Name ICP As is %,Subcal ICP As is %,Calib File Name ADF As is %,Subcal ADF As is %,Calib File Name NDF As is %,Subcal NDF As is %,Calib File Name Fat As is %,Subcal Fat As is %,Calib File Name Ash As is %,Subcal Ash As is %,Calib File Name Lignin As is %,Subcal Lignin As is %,Calib File Name NDFICP As is %,Subcal NDFICP As is %,Calib File Name Insoluble impurities As is %,Subcal Insoluble impurities As is %,Calib File Name Sugar As is %,Subcal Sugar As is %,Calib File Name 24dNDFr As is %,Subcal 24dNDFr As is %,Calib File Name 30dNDFr As is %,Subcal 30dNDFr As is %,Calib File Name 48dNDFr As is %,Subcal 48dNDFr As is %,Calib File Name Calcium As is %,Subcal Calcium As is %,Calib File Name Chlorine As is %,Subcal Chlorine As is %,Calib File Name Potassium As is %,Subcal Potassium As is %,Calib File Name Magnesium As is %,Subcal Magnesium As is %,Calib File Name Phosphorus As is %,Subcal Phosphorus As is %,Calib File Name Sulfur As is %,Subcal Sulfur As is %,Calib File Name DM As is %,Calib File Name GAL As is %,Calib File Name GLC As is %,Calib File Name IVTD As is %,Calib File Name KL As is %,Calib File Name MAN As is %,Calib File Name RHA As is %,Calib File Name UA As is %,Calib File Name XYL As is %,Spectrometer SN,Sample shape,Sample Tray,Product Repeats,Product Repacks,Comment,M-Distance actual Dry matter %,M-Distance Warning Dry matter %,M-Distance Action Dry matter %,M-Distance actual Protein As is %,M-Distance Warning Protein As is %,M-Distance Action Protein As is %,M-Distance actual ICP As is %,M-Distance Warning ICP As is %,M-Distance Action ICP As is %,M-Distance actual ADF As is %,M-Distance Warning ADF As is %,M-Distance Action ADF As is %,M-Distance actual NDF As is %,M-Distance Warning NDF As is %,M-Distance Action NDF As is %,M-Distance actual Fat As is %,M-Distance Warning Fat As is %,M-Distance Action Fat As is %,M-Distance actual Ash As is %,M-Distance Warning Ash As is %,M-Distance Action Ash As is %,M-Distance actual Lignin As is %,M-Distance Warning Lignin As is %,M-Distance Action Lignin As is %,M-Distance actual NDFICP As is %,M-Distance Warning NDFICP As is %,M-Distance Action NDFICP As is %,M-Distance actual Insoluble impurities As is %,M-Distance Warning Insoluble impurities As is %,M-Distance Action Insoluble impurities As is %,M-Distance actual Sugar As is %,M-Distance Warning Sugar As is %,M-Distance Action Sugar As is %,M-Distance actual 24dNDFr As is %,M-Distance Warning 24dNDFr As is %,M-Distance Action 24dNDFr As is %,M-Distance actual 30dNDFr As is %,M-Distance Warning 30dNDFr As is %,M-Distance Action 30dNDFr As is %,M-Distance actual 48dNDFr As is %,M-Distance Warning 48dNDFr As is %,M-Distance Action 48dNDFr As is %,M-Distance actual Calcium As is %,M-Distance Warning Calcium As is %,M-Distance Action Calcium As is %,M-Distance actual Chlorine As is %,M-Distance Warning Chlorine As is %,M-Distance Action Chlorine As is %,M-Distance actual Potassium As is %,M-Distance Warning Potassium As is %,M-Distance Action Potassium As is %,M-Distance actual Magnesium As is %,M-Distance Warning Magnesium As is %,M-Distance Action Magnesium As is %,M-Distance actual Phosphorus As is %,M-Distance Warning Phosphorus As is %,M-Distance Action Phosphorus As is %,M-Distance actual Sulfur As is %,M-Distance Warning Sulfur As is %,M-Distance Action Sulfur As is %,M-Distance actual DM As is %,M-Distance actual GAL As is %,M-Distance actual GLC As is %,M-Distance actual IVTD As is %,M-Distance actual KL As is %,M-Distance actual MAN As is %,M-Distance actual RHA As is %,M-Distance actual UA As is %,M-Distance actual XYL As is %
20401,Hay,Undefined,Hay,3/7/2023 10:45:36 AM,1921614,Yes,No,92.3,6.06,0.44,36,67.91,1.85,2.12,4.45,1.17,3,10.17,58.18,56.3,44.62,0.37,0.83,0.69,0.18,0.1,0.13,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,2.5,5,10,1.94,5,10,1.54,5,10,2.53,5,10,1.99,5,10,2.05,5,10,2.36,5,10,2.21,5,10,2.12,5,10,1.16,5,10,1.93,5,10,11.33,5,10,10.73,5,10,9.57,5,10,3.05,5,10,5.87,5,10,4.1,5,10,3.2,5,10,2.8,5,10,1.21,5,10,,,,,,,,,
20397,Hay,Undefined,Hay,3/7/2023 10:46:48 AM,1921614,Yes,No,92.83,3.53,0.44,37.11,69.44,1.93,1.09,5.07,0.76,0.73,13.09,58.29,56.61,43.49,0.33,0.8,0.37,0.2,0.08,0.1,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,2.92,5,10,2.2,5,10,1.62,5,10,2.81,5,10,2.23,5,10,2.19,5,10,2.54,5,10,2.53,5,10,2.29,5,10,1.45,5,10,2.13,5,10,13.44,5,10,9.8,5,10,9.19,5,10,2.82,5,10,5.38,5,10,3.83,5,10,3.32,5,10,2.52,5,10,1.47,5,10,,,,,,,,,
210978,Hay,Undefined,Hay,3/7/2023 10:48:25 AM,1921614,Yes,No,92.12,8.41,0.42,31.84,60.54,1.96,2.44,4.87,1.02,5.09,13.45,49.75,46.72,36.72,0.51,0.8,0.52,0.23,0.11,0.13,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,2.41,5,10,1.84,5,10,1.25,5,10,1.79,5,10,1.76,5,10,1.7,5,10,2.09,5,10,2.18,5,10,1.91,5,10,1.18,5,10,1.76,5,10,10.62,5,10,8.84,5,10,8.3,5,10,1.94,5,10,4.75,5,10,2.64,5,10,2.34,5,10,1.83,5,10,1.03,5,10,,,,,,,,,
210979,Hay,Undefined,Hay,3/7/2023 10:51:03 AM,1921614,Yes,No,92.6,9.3,0.38,30.02,59.42,2.02,2.89,3.21,1.03,7.71,11.31,50.26,46.3,36.85,0.52,0.98,0.78,0.24,0.14,0.16,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,3.05,5,10,2.14,5,10,1.46,5,10,2.14,5,10,1.97,5,10,1.75,5,10,2.43,5,10,2.34,5,10,2.34,5,10,1.27,5,10,1.89,5,10,10.97,5,10,9.17,5,10,9.56,5,10,2.69,5,10,6.21,5,10,3.88,5,10,3.48,5,10,2.65,5,10,1.1,5,10,,,,,,,,,
210981,Hay,Undefined,Hay,3/7/2023 10:52:45 AM,1921614,Yes,No,92.5,9.38,0.43,30.75,59.16,1.98,2.71,3.8,0.99,6.25,13.46,49.26,46.11,34.07,0.51,0.8,0.82,0.23,0.14,0.15,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,2.39,5,10,1.79,5,10,1.28,5,10,2.02,5,10,1.67,5,10,1.62,5,10,2,5,10,1.98,5,10,1.83,5,10,1.05,5,10,1.7,5,10,9.02,5,10,7.81,5,10,7.27,5,10,2.12,5,10,4.22,5,10,2.9,5,10,2.48,5,10,1.9,5,10,0.97,5,10,,,,,,,,,
210999,Hay,Undefined,Hay,3/7/2023 10:54:19 AM,1921614,Yes,No,91.62,2.46,0.57,36.11,67.35,1.79,0.26,5.55,1.23,-0.46,18.36,52.67,50.29,40.13,0.21,0.54,-0.29,0.18,0.07,0.09,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,3.19,5,10,2.24,5,10,1.75,5,10,3.03,5,10,2.35,5,10,3.02,5,10,2.31,5,10,2.66,5,10,2.31,5,10,1.55,5,10,2.11,5,10,8.51,5,10,8.84,5,10,7.67,5,10,3.54,5,10,5.42,5,10,3.97,5,10,3.44,5,10,2.79,5,10,1.07,5,10,,,,,,,,,
211009,Hay,Undefined,Hay,3/7/2023 10:56:25 AM,1921614,Yes,No,92.54,1.76,0.66,42.3,74.81,1.71,0.65,5.97,1.32,-1.12,15.41,61.81,59.51,45.71,0.12,0.64,-0.01,0.15,0.09,0.08,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,2.62,5,10,1.98,5,10,1.62,5,10,2.93,5,10,1.91,5,10,2.4,5,10,1.97,5,10,2.21,5,10,1.97,5,10,1.2,5,10,1.86,5,10,7.42,5,10,8.13,5,10,6.37,5,10,2.93,5,10,3.66,5,10,3.28,5,10,2.87,5,10,2.74,5,10,1.14,5,10,,,,,,,,,
211004,Hay,Undefined,Hay,3/7/2023 10:58:00 AM,1921614,Yes,No,91.93,2.23,0.55,40.33,71.86,1.75,1.11,6.03,1.08,-0.93,16.15,57.64,55.04,41.98,0.09,0.46,0.28,0.14,0.09,0.08,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,2.56,5,10,1.89,5,10,1.53,5,10,2.52,5,10,1.85,5,10,2.4,5,10,1.9,5,10,2.17,5,10,1.88,5,10,1.19,5,10,1.82,5,10,5.74,5,10,6.74,5,10,5.96,5,10,2.58,5,10,3.24,5,10,2.97,5,10,2.48,5,10,2.28,5,10,1.05,5,10,,,,,,,,,
210997,Hay,Undefined,Hay,3/7/2023 10:59:19 AM,1921614,Yes,No,92.51,2.63,0.66,39.96,74.02,1.77,2.11,5.17,1.11,0.06,14.41,62.34,59.05,44.49,0.2,0.79,0.07,0.17,0.08,0.09,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,3.07,5,10,2.17,5,10,1.54,5,10,2.5,5,10,2.03,5,10,1.86,5,10,2.4,5,10,2.6,5,10,2.25,5,10,1.15,5,10,2.1,5,10,11.04,5,10,8.75,5,10,10.93,5,10,2.43,5,10,4.12,5,10,3.32,5,10,2.69,5,10,2.32,5,10,1.01,5,10,,,,,,,,,
210976,Hay,Undefined,Hay,3/7/2023 11:00:44 AM,1921614,No,No,92.78,7.12,0.42,36,65.62,1.9,3.25,4.33,0.98,4.3,13.03,51.64,46.93,33.34,0.26,0.6,1.27,0.16,0.15,0.12,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,1.74,5,10,1.32,5,10,1.01,5,10,1.15,5,10,1.2,5,10,1.37,5,10,1.52,5,10,1.44,5,10,1.34,5,10,0.83,5,10,1.34,5,10,3.12,5,10,3.59,5,10,4.76,5,10,1.17,5,10,1.92,5,10,1.26,5,10,1.06,5,10,1,5,10,0.87,5,10,,,,,,,,,
210983,Hay,Undefined,Hay,3/7/2023 11:02:10 AM,1921614,No,No,92.38,6.27,0.39,35.3,63.09,1.83,3.09,4.9,0.81,3.32,13.95,49.6,45.54,35.17,0.35,0.65,1.01,0.18,0.12,0.11,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,1.7,5,10,1.26,5,10,0.97,5,10,1.15,5,10,1.21,5,10,1.32,5,10,1.44,5,10,1.49,5,10,1.3,5,10,0.84,5,10,1.33,5,10,4.16,5,10,4.65,5,10,4.78,5,10,1.22,5,10,2.08,5,10,1.45,5,10,1.17,5,10,1.06,5,10,0.89,5,10,,,,,,,,,
210984,Hay,Undefined,Hay,3/7/2023 11:03:40 AM,1921614,Yes,No,92.58,5.8,0.42,34.26,63.35,1.86,2.43,4.53,0.83,2.98,15.29,49.64,46.06,34.21,0.29,0.44,0.68,0.19,0.12,0.11,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,1.96,5,10,1.42,5,10,1.1,5,10,1.48,5,10,1.39,5,10,1.6,5,10,1.59,5,10,1.65,5,10,1.46,5,10,0.9,5,10,1.46,5,10,4.66,5,10,5.15,5,10,4.93,5,10,1.4,5,10,2.4,5,10,1.7,5,10,1.3,5,10,1.19,5,10,0.91,5,10,,,,,,,,,
210982,Hay,Undefined,Hay,3/7/2023 11:05:13 AM,1921614,Yes,No,93.01,11.53,0.56,30.97,63.72,2.03,3.5,2.86,1.52,8.15,10.84,56.66,53.11,36.01,0.48,1.01,0.79,0.2,0.16,0.16,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,4.14,5,10,2.88,5,10,1.77,5,10,2.47,5,10,2.62,5,10,2.29,5,10,3.33,5,10,2.91,5,10,3.05,5,10,1.29,5,10,2.41,5,10,13.46,5,10,13.33,5,10,17.42,5,10,2.91,5,10,7.34,5,10,3.99,5,10,3.14,5,10,2.92,5,10,1.29,5,10,,,,,,,,,
210987,Hay,Undefined,Hay,3/7/2023 11:06:47 AM,1921614,Yes,No,92.46,14.02,0.58,31.52,58.77,1.98,5.55,3.47,1.27,9.84,9.8,53.54,50.09,37,0.72,1.37,1.43,0.21,0.17,0.19,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,4.17,5,10,2.69,5,10,1.79,5,10,2.51,5,10,2.64,5,10,2.14,5,10,3.27,5,10,2.85,5,10,3.02,5,10,1.28,5,10,2.44,5,10,11.77,5,10,10.86,5,10,17.75,5,10,3.78,5,10,8.41,5,10,4.77,5,10,3.96,5,10,3.5,5,10,1.26,5,10,,,,,,,,,
210975,Hay,Undefined,Hay,3/7/2023 11:08:23 AM,1921614,Yes,No,92.62,6.35,0.43,34.68,64.11,1.91,2.69,4.83,0.72,3.15,14.73,50.29,46.9,32.38,0.3,0.57,0.82,0.18,0.13,0.11,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,Hay April 7 2009.cal,1,Hay April 7 2009.cal,2,Hay April 7 2009.cal,3,Hay April 7 2009.cal,4,Hay April 7 2009.cal,5,Hay April 7 2009.cal,6,Hay April 7 2009.cal,7,Hay April 7 2009.cal,8,Hay April 7 2009.cal,9,Hay April 7 2009.cal,10,Hay April 7 2009.cal,11,Hay April 7 2009.cal,12,Hay April 7 2009.cal,13,Hay April 7 2009.cal,14,Hay April 7 2009.cal,16,Hay April 7 2009.cal,17,Hay April 7 2009.cal,18,Hay April 7 2009.cal,19,Hay April 7 2009.cal,21,Hay April 7 2009.cal,22,,,,,,,,,,SNIR6032,Unknown,"Small Plastic Cup, static",1,1,,2.33,5,10,1.75,5,10,1.26,5,10,1.6,5,10,1.68,5,10,1.67,5,10,1.92,5,10,2.02,5,10,1.79,5,10,1.03,5,10,1.67,5,10,4.99,5,10,4.66,5,10,5.78,5,10,1.45,5,10,2.38,5,10,1.78,5,10,1.45,5,10,1.31,5,10,1.01,5,10,,,,,,,,,
